ros_time_s,collector_elapsed_s,exploration_elapsed_s,map_width_cells,map_height_cells,map_resolution_m,total_cells,known_cells,unknown_cells,explored_area_m2,initial_explored_area_m2,newly_explored_area_m2,known_fraction,coverage_pct,path_length_m,area_per_second,area_per_meter,goals_seen,goals_succeeded,goals_aborted,goals_canceled,goal_success_rate
342.645,293.39099999999996,284.916,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.06498406741562426,1.3727394000252526,10,10,0,0,1.0
347.646,298.392,289.91700000000003,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.06386310755074728,1.3727394000252526,10,10,0,0,1.0
352.644,303.39,294.915,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.06278080311883086,1.3727394000252526,10,10,0,0,1.0
357.645,308.39099999999996,299.916,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.06173395401309034,1.3727394000252526,10,10,0,0,1.0
362.643,313.38899999999995,304.914,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.060722041466741455,1.3727394000252526,10,10,0,0,1.0
367.644,318.39,309.915,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.05974218915441331,1.3727394000252526,10,10,0,0,1.0
372.645,323.39099999999996,314.916,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.05879345778490138,1.3727394000252526,10,10,0,0,1.0
377.64,328.38599999999997,319.911,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.05787547334036655,1.3727394000252526,10,10,0,0,1.0
382.635,333.381,324.906,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.056985714489083,1.3727394000252526,10,10,0,0,1.0
387.633,338.37899999999996,329.904,112,103,0.05000000074505806,11536,8587,2949,21.46750063978136,2.9525000879913574,18.515000551790003,0.7443654646324549,,13.487629590473912,0.05612238879125443,1.3727394000252526,10,10,0,0,1.0
